MiNg_100_CAISO,MiNg_150_CAISO,MiNg_100_ERCOT,MiNg_150_ERCOT,MiNg_100_MISO-W,MiNg_150_MISO-W,MiNg_100_NYISO,MiNg_150_NYISO,MiNg_100_PJM-W,MiNg_150_PJM-W,BaseCaseTax,HighWindTax,HighSolarTax,WinterNYTax
47.42,85.57,0,0,43.24,8.68,1.74,1.3,77.02,99.53,46.68,0,28,54.2
76.67,95.14,0,0.04,52.64,9.61,1.74,1.3,77.41,100.5,17.81,0,9.19,12.07
93.12,117.08,0.1,0.14,52.87,9.76,1.74,1.3,77.26,100.41,46.68,0,46.68,54.2
97.91,118.74,0.1,0.14,52.93,9.33,1.7,1.3,77.26,100.53,9.19,0,46.68,54.2
97.92,118.74,0.1,0.14,52.22,9.54,1.37,1.3,76.79,100.08,9.19,0,46.68,54.2
97.92,118.74,0.1,0.14,49.88,9.34,1.36,0.99,74.62,97.03,46.68,0,46.68,54.2
97.91,118.74,0.1,0.14,47.5,8.55,1.36,0.99,72.31,96.39,46.68,0,46.68,54.2
93.93,114.35,0.07,0.18,40.75,7.74,0.98,0,71.51,92.63,46.68,0,46.68,54.2
93.91,114.33,0.06,0.18,40.23,8.1,0.98,0,69.44,92.36,52.2,0,54.2,55.98
93.92,114.34,0.07,0.18,39.43,1.97,0.98,0,69.21,92.53,56.2,46.68,62.25,154.08
93.91,114.33,0.07,0.19,39.8,2.02,0.98,0,70.4,93.06,75.8,46.68,86.6,55.98
93.92,114.34,0.11,0.19,42.99,2.48,0.98,0,72.48,93.95,62.25,46.68,65.09,55.98
93.92,114.34,0.11,0.19,45.38,2.05,0.98,0,74.96,94.82,62.25,46.68,65.09,54.2
93.92,114.34,0.19,0.2,48.07,8.77,1.36,0,75.37,95.19,62.25,46.68,65.09,54.2
93.94,114.36,0.19,0.2,52.09,9.38,1.36,0.08,76.05,95.64,62.25,46.68,65.09,54.2
93.94,114.37,0.19,0.2,52.93,9.44,1.36,0.08,71.75,91.56,62.25,46.68,71.3,54.2
93.96,114.38,0,0.14,50.62,9.08,1.36,0.04,63.95,83.11,62.25,46.68,67.72,54.2
93.96,114.38,0,0,45.87,8.27,1.36,0.02,63.1,79.47,54.2,46.68,54.2,54.2
76.62,93.06,0,0,49.42,8.18,1.36,0.04,63.15,80.8,46.68,46.68,46.68,41.98
68.22,87.31,0,0,50.39,8.35,1.36,0.02,62.01,63.37,46.68,46.68,46.68,9.19
69.9,86.07,0,0,52.27,7.95,1.36,0,62.51,62.85,46.68,46.68,46.68,9.19
69.9,90.68,0,0,52.17,7.87,0.99,0,52.33,63.99,46.68,46.68,46.68,9.19
69.92,90.6,0,0,52.77,7.65,0.99,0,52.14,63.5,46.68,46.68,28.03,12.07
69.87,90.64,0,0,52.5,7.84,1.36,0.08,65.06,80.64,46.68,46.68,17.62,41.98
68.2,87.29,0,0,59.04,9.95,1.36,0.14,75.4,94.64,46.68,46.68,28.03,54.2
69.91,90.53,86.2,108.78,79.09,83.68,1.36,0.14,76.76,96.13,46.68,46.68,9.19,54.2
91.81,114.16,86.2,108.78,79.18,84.31,1.36,0.14,76.77,96.14,46.68,35.01,46.68,54.2
93.96,114.47,86.21,108.78,78.5,84.47,1.36,0.14,76.75,96.15,46.68,0,46.68,55.98
93.97,114.47,86.21,108.78,77.64,84.34,1.36,0.14,76.55,96.01,46.68,0,46.68,55.98
93.97,114.48,86.21,108.78,75.88,80.57,1.36,0.14,75.94,95.2,46.68,0,46.68,55.98
93.93,114.48,86.21,108.78,73.85,79.05,1.36,0.08,73.23,94.46,46.68,46.68,46.68,55.98
89.42,100.54,90.04,120.21,72,74.47,1.36,0.14,69.02,84.23,46.68,46.68,54.2,55.98
89.41,100.53,90.01,120.21,72.1,70.91,1.36,0.14,69.2,84.24,54.2,54.2,55.98,55.98
89.41,100.53,96.64,120.21,72.43,87.3,1.36,0.13,67.67,84.25,62.25,55.98,62.25,112.31
88.8,100.53,96.64,120.21,72.88,87.9,1.36,0,68.8,84.27,128.72,55.98,115.3,101.05
88.75,100.54,96.63,120.2,73.26,89.45,1.06,0,70.42,87.85,62.25,55.98,62.7,55.98
88.75,100.53,96.63,120.2,73.98,93.61,1.05,0,75.09,94,62.25,55.98,62.25,55.98
88.75,100.54,96.64,120.21,74.72,95.12,1.36,0,75.67,96.14,62.25,55.98,62.25,55.98
89.2,100.55,96.64,120.21,75.61,97.41,1.36,0.02,75.92,96.54,59.07,55.98,62.25,55.98
89.42,100.56,96.72,120.21,75.94,97.83,1.36,0,69.23,85.36,55.98,55.98,62.25,55.98
89.43,100.57,79.45,95.84,75.98,98.12,0,0,36.36,46.18,57.76,55.98,62.25,55.98
89.21,100.57,0,0,72.66,94.27,0,0,31.17,17.6,54.2,55.98,49.71,54.2
72.03,80.26,0,0,68.51,90.85,0,0,34.74,45.86,46.68,55.98,46.68,41.98
0,0,0,0,69.86,88.21,0,0,35.5,45.6,46.68,157.38,46.68,9.19
23.72,62.54,0,0,69.8,87.83,0,0,35.24,44.21,46.68,55.98,46.68,9.19
68.14,62.5,0,0,69.9,86.94,0,0,34.85,43.47,46.68,55.98,46.68,9.19
68.07,62.53,0,0,70.37,89.07,0.97,0,34.13,42.24,46.68,55.98,12.34,9.19
68.05,62.52,0,0,67.98,86.77,1.36,0.08,36.46,44.99,46.68,55.98,28.12,47.97
0,0,0,0,74.05,93.02,1.36,0.13,76.06,98.38,46.68,55.98,33.22,55.98
68.1,62.57,39.51,100.26,78.97,89.24,1.36,0.13,78.17,101.05,46.68,46.68,9.19,41.98
87.18,100.41,44.84,100.96,78.41,89.27,1.36,0.13,77.59,100.26,46.68,46.68,46.68,54.2
89.41,100.53,44.86,100.96,79.01,89.26,1.36,0.08,77.84,101.09,46.68,41.98,46.68,54.2
89.41,100.54,44.87,100.94,78.98,88.87,1.36,0.08,78.06,100.95,46.68,2.98,46.68,54.2
89.41,100.54,44.88,100.78,79.07,87.02,1.36,0,78.15,101.08,46.68,9.19,46.68,54.2
89.41,100.54,44.88,100.78,78.65,87.45,1.08,0,78.06,100.97,46.68,41.98,46.68,55.98
89.6,1.69,45.88,106.3,58.52,86.16,1.04,0,77.53,100.75,46.68,46.68,54.2,55.98
89.6,1.69,45.52,106.3,55.77,73.11,1.04,0,77.75,101.01,55.98,46.68,55.98,55.98
89.6,1.69,45.55,106.3,48.79,63.18,1.06,0,77.49,100.76,62.25,54.2,81.22,166.34
89.6,1.69,45.65,106.3,47.8,60.06,1.08,0,77.67,100.76,94.05,54.2,100.63,55.98
89.61,1.69,46.17,106.3,48.45,60.69,1.08,0,77.75,101.11,62.25,46.68,62.25,55.98
89.6,1.69,46.98,106.3,47.19,58.58,1.36,0.08,77.77,101.26,62.25,46.68,62.25,55.98
89.61,1.69,47.1,106.3,45.89,57.38,1.36,0.13,77.77,101.58,55.98,46.68,62.25,55.98
89.61,1.69,47.12,106.36,44.84,55.37,1.36,0.13,77.78,101.58,55.98,46.68,62.25,55.98
89.62,1.69,47.14,106.38,47.47,56.14,1.36,0.13,73.48,95.72,55.98,46.68,55.98,55.98
89.62,1.69,0,0,51.77,57.57,0.96,0,35.87,46.45,55.98,46.68,62.25,55.98
89.63,1.69,0,0,43.9,53.54,1.04,0,34.03,42.83,46.68,46.68,46.68,54.2
71.62,1.26,0,0,49.46,61.82,0.96,0,26.08,44.41,46.68,54.2,46.68,18.37
44.33,0,0,0,55.47,84.17,0.96,0,27.84,43.47,46.68,54.2,46.68,0.02
44.34,0,0,0,55.64,84.3,0.96,0,29.17,45.28,46.68,55.98,46.68,9.19
44.33,0,0,0,57.92,86.94,0.96,0,35.09,45.22,46.68,99.53,32,9.19
44.36,0,0,0,57.88,87.23,1.36,0,63.38,82.83,46.68,100.13,9.19,41.33
44.33,0,0,0,61.53,76.75,1.44,1.39,70.73,91.99,46.68,57.76,24.48,54.2
44.29,0,0,0,64.79,83.42,80.25,1.39,83.82,106.55,46.68,61.72,46.68,55.98
62.14,0,0.2,0.18,65.11,84.29,77.99,1.39,84.37,107.05,46.68,46.68,32.25,41.98
89.59,1.69,33.8,0.18,64.72,83.72,1.44,1.39,84.35,107.02,46.68,46.68,46.68,54.2
89.59,1.69,33.77,0.18,66.11,85.63,1.44,1.39,84.35,107.03,46.68,35.01,46.68,54.2
89.6,1.69,33.77,0.18,66.21,85.78,1.44,1.39,84.31,107.03,46.68,0,46.68,54.2
89.6,1.69,33.76,0.17,66.3,85.94,1.44,1.39,84.31,107.01,46.68,0,46.68,54.2
89.6,1.69,33.75,0.17,65,84.09,1.42,1.39,84.32,107.01,46.68,0,46.68,54.2
90,1.62,35.31,0.21,62.83,83.76,2.19,1.39,81.63,105.62,46.68,18.39,46.68,55.98
89.99,1.62,35.31,0.21,52.73,3.58,2.19,1.39,81.24,105.16,46.68,46.68,54.2,55.98
89.99,1.62,35.3,0.21,55.12,2.34,1.91,1.39,81.18,105.11,62.25,46.68,62.25,155.72
89.99,1.62,35.3,0.21,6.41,2.05,2.25,1.39,81.16,105.11,93.92,46.68,118.03,55.98
89.99,1.62,35.3,0.21,6.57,2.22,2.25,1.39,81.11,105.12,62.25,46.68,62.25,55.98
89.99,1.62,35.3,0.21,5.43,2.17,2.25,1.39,81.12,105.15,58.89,46.68,62.25,55.98
90,1.62,35.31,0.21,6.42,2.08,2.25,1.39,81.15,104.52,54.2,46.68,62.25,55.98
90,1.62,35.31,0.21,0.12,0.15,2.25,1.39,81.13,104.53,54.2,35.01,62.25,55.98
90,1.62,35.34,0.21,0.09,0.01,1.7,1.39,76.33,100.91,54.2,35.01,55.98,55.98
90,1.62,0,0,0.01,0,0,0,37.24,0,54.2,35.01,61.72,55.98
90.01,1.58,0,0,0.01,0,0,0,38.25,0,46.68,46.68,46.68,54.2
72.73,1.24,0,0,0.01,0,0,0,38.32,0,46.68,46.68,46.68,41.98
69.14,0.89,0,0,0.01,0,0,0,39.02,0,46.68,46.68,46.68,9.19
69.15,0.89,0,0,0.01,0,0,0,17.22,0,46.68,46.68,46.68,9.19
68.94,0.89,0,0,0,0,0,0,0,0,46.68,46.68,9.19,9.19
68.94,0.89,0,0,0,0,0,0,0,0,46.68,46.68,9.19,9.19
69.19,0.89,0,0,0,0,71.08,88.48,49.34,11.21,46.68,46.68,25.33,54.2
68.93,0.84,0,0,0.01,0,85.16,103.07,78.19,69.66,46.68,46.68,46.68,54.2
69.17,0.89,0,0,0.09,0,85.16,103.07,79.73,70.19,46.68,0,46.68,44.86
84.61,1.48,0.03,0.03,0.13,0,85.16,103.07,79.75,62.05,46.68,0,46.68,54.2
89.27,1.58,0.02,0.03,0.12,0,85.16,103.06,79.71,61.92,32.84,0,46.68,54.2
89.27,1.58,0,0.03,0.06,0,85.16,103.06,79.29,61.88,9.19,0,46.68,54.2
89.27,1.58,0,0.03,0.06,0,82.28,103.05,79.29,61.75,9.19,0,46.68,54.2
89.27,1.58,0,0.01,0.02,0,80.73,102.22,79.2,61.91,46.68,0,46.68,55.98
90.63,1.94,0,0,0,0,71.07,2.1,75.69,59.12,46.68,0,46.68,55.98
90.63,1.94,0,0,0,0,68.94,1.76,74.29,58.65,46.68,18.39,54.2,55.98
90.63,1.6,0,0,0,0,67,1.71,74.06,58.31,62.25,46.68,62.25,154.18
90.63,1.6,0,0,0,0,67,1.71,74.28,58.91,115.75,46.68,90.37,55.98
90.64,1.6,0,0,0,0,67,1.71,75,59.93,62.25,46.68,63.93,55.98
90.64,1.6,0,0,0,0,67,1.71,76.45,60.06,62.25,46.68,63.93,55.98
90.65,1.6,0,0.03,0.12,0,74.97,2.07,76.76,60.53,62.25,46.68,63.93,55.98
90.65,1.6,0,0.03,7.53,0.01,75.02,1.73,77.32,61.2,62.25,46.68,63.93,55.98
90.65,1.94,0,0.03,8.23,0.05,53.45,0.16,70.97,9.14,62.25,46.68,63.93,55.98
90.66,1.94,0,0,7.58,0,1.36,0,59.53,6.71,62.25,46.68,73.95,55.98
90.66,1.94,0,0,6.55,0,1.36,0,59.67,6.96,55.98,46.68,61.72,54.2
73.9,1.23,0,0,6.6,0,1.36,0,59.91,7.02,54.2,46.68,46.68,54.2
0,0,0,0,7.07,0,1.36,0,59.96,7.45,46.68,46.68,46.68,41.98
0,0,0,0,7.07,0,1.36,0,60.44,7.13,46.68,46.68,46.68,9.19
61.22,0,0,0,7.53,0,1.36,0,60.93,7.05,46.68,46.68,46.68,9.19
61.23,0,0,0,7.39,0,1.36,0,61.08,7.41,46.68,46.68,46.68,9.19
61.22,0,0,0,7.87,0.02,1.38,0,65.21,7.93,46.68,46.68,23.41,41.98
0,0,0,0,69.68,0.16,1.78,0.14,75.88,9.57,46.68,46.68,10.79,54.2
61.2,0,0.06,0.04,74.26,0.22,1.78,0.14,76.03,9.69,27,0,0,41.98
83.52,1.6,0.07,0.04,74.19,0.2,1.78,0.14,76.04,9.75,46.68,0,46.68,54.2
95.5,102.17,0.07,0.04,73.8,0.18,1.75,0.14,76.04,9.81,46.68,0,46.68,55.98
95.5,102.17,0.03,0.04,71.56,0.16,1.41,0.14,76.05,9.89,0,0,46.68,54.2
95.5,102.17,0,0.03,72.3,0.12,1.36,0.05,75.86,9.78,9.19,0,46.68,55.98
95.5,102.17,0,0.03,69.54,0.1,1.36,0.05,71.23,9.54,46.68,0,46.68,55.98
96.68,106.61,0,0,66.25,1.27,1.11,0.09,65.86,81.45,46.68,0,46.68,55.98
96.68,106.62,0,0,67.23,1.25,1.11,0.09,66.03,81.4,46.68,18.39,54.2,55.98
96.68,106.62,0.01,0.03,66.39,1.27,1.1,0.09,65.5,81.37,61.72,46.68,62.25,137.12
96.68,106.61,0.04,0.03,67.6,1.27,1.1,0.09,65.8,81.41,95.76,46.68,83.44,55.98
96.68,106.62,0.04,0.03,69.29,1.27,1.11,0.09,72.42,83.81,62.25,46.68,66.92,55.98
96.69,106.62,0.04,0.03,72.59,1.31,1.36,0.13,74.48,92.78,62.25,46.68,64.75,55.98
96.7,106.63,0.04,0.06,75.22,1.73,1.43,0.24,75.57,93.89,62.25,46.68,64.75,54.2
96.69,106.63,0.04,0.04,76.57,1.75,1.44,0.24,76.43,94.23,62.25,46.68,66.92,54.2
96.7,106.64,0.04,0.03,76.68,1.76,1.43,0.24,76.38,94.24,66.66,46.68,78.28,54.2
96.71,106.65,0.06,0.02,76.21,1.75,1.43,0.24,69.36,81.45,62.25,46.68,65.28,54.2
96.71,106.65,0.07,0.02,68.35,1.42,1.42,0.24,65.64,80.76,46.68,46.68,46.68,54.2
77.17,1.28,0,0,65.17,1.4,1.37,0.19,64.39,79.84,46.68,46.68,46.68,9.19
54.55,0,0,0,64.97,1.4,1.36,0.13,65.03,80.12,46.68,54.2,46.68,9.19
54.55,0,0.02,0,64.94,1.4,1.42,0.24,64.78,80,46.68,54.2,46.68,9.19
54.55,0,0,0,64.97,1.4,1.41,0.24,62.67,76.42,46.68,159.38,46.68,9.19
54.59,0,0,0,64.96,1.4,1.36,0.11,45.63,52.91,46.68,54.2,16.32,41.98
54.56,0,0,0,64.91,1.41,1.41,0.24,64.42,79.75,46.68,54.2,9.19,54.2
0,0,0,0,75,89.64,1.43,0.24,73.61,92.93,46.68,54.2,9.19,54.2
54.59,0,76.27,0.25,80.86,103.83,1.43,0.24,76.15,96.22,0,46.68,0,44.86
83.87,85.21,76.34,0.29,81.41,90.54,1.43,0.24,76.15,96.25,46.68,46.68,46.68,54.2
96.67,106.6,76.27,0.29,80.62,90.25,1.41,0.24,76.12,95.48,46.68,9.19,46.68,55.98
96.67,106.61,76.27,0.29,80.51,90.63,1.41,0.24,74.76,94.98,9.19,9.19,46.68,55.98
96.67,106.61,76.27,0.29,80.49,90.33,1.36,0,70.64,94.19,46.68,9.19,46.68,55.98
96.67,106.61,76.27,0.29,79.73,88.06,0.02,0,68.03,87.14,46.68,40.65,46.68,55.98
95.66,116.11,68.76,104.55,84.66,95.73,0,0,66.82,88.7,46.68,46.68,54.2,55.98
95.65,116.1,68.76,104.55,76.79,89.02,0,0,67.06,88.55,54.2,46.68,54.2,55.98
95.65,116.1,69.21,104.55,74.75,85.4,0,0,72.02,97.13,57.76,54.2,62.25,216.56
95.65,116.11,79.41,104.55,73.37,83.35,0,0,73.14,97.24,137.44,58.34,113.46,58.02
95.65,116.12,79.42,104.55,71.98,74.83,0,0,74.48,98.53,62.25,54.2,64.91,55.98
95.65,116.11,79.46,104.55,72.6,74.64,0,0,76.31,100.18,62.25,54.2,62.25,55.98
95.65,116.12,79.72,104.55,74.54,73.3,0.08,0,77.08,100.95,62.25,54.2,62.25,55.98
95.65,116.12,80.64,104.61,78.62,85.68,0.14,0.01,77.95,101.71,55.98,46.68,62.25,55.98
95.65,116.13,136.4,104.82,79.87,86.12,0,0,73.29,95.57,55.98,46.68,62.25,55.98
95.66,116.14,68.42,0.21,73.01,80.72,0,0,48.24,64.44,55.98,46.68,62.25,55.98
95.66,116.14,0,0,50.34,9.45,0,0,45.98,59.39,54.2,46.68,46.68,54.2
88.37,110.22,0,0,6.6,8.28,0,0,45.1,57.73,46.68,46.68,46.68,54.2
52.03,84.68,0,0,6.2,7.98,0,0,45.07,58.11,46.68,54.2,46.68,41.98
0,0,0,0,4.96,7,0,0,38.01,57.16,46.68,155.05,46.68,41.98
52.06,84.62,0,0,3.97,6.64,0,0,40.91,52.46,46.68,54.2,46.68,41.98
52.08,84.64,0,0,0,5.74,0,0,36.81,46.66,46.68,46.68,46.68,41.98
52.03,84.65,0,0,4.33,5.59,71.55,91.81,55.15,70.6,46.68,46.68,24.62,41.98
52.03,84.65,0,0,37.71,5.93,86.5,109.75,80.59,104.94,46.68,46.68,9.19,54.2
74.06,84.63,29.92,0.13,68.83,9.4,86.5,109.76,82.62,106.09,9.19,18.39,2.38,41.98
88.88,110.2,33.76,0.18,69.03,10.03,86.5,109.75,82.09,105.64,46.68,0,46.68,54.2
95.66,116.11,33.76,0.18,69.03,10.21,86.5,109.75,81.5,105.55,46.68,0,46.68,54.2
95.66,116.1,33.76,0.18,72.1,10.5,86.5,109.75,81.4,105.44,9.19,0,46.68,54.2
95.66,116.11,33.71,0.18,71.62,9.78,86.49,109.75,80.99,104.75,46.68,0,46.68,55.98
95.66,116.11,33.67,0.18,70.68,9.16,86.35,109.74,80.41,103.59,46.68,0,46.68,55.98
91.84,110.4,35.95,0.18,60.37,8.45,88.7,109.89,80.58,102.99,46.68,46.68,54.2,55.98
91.84,110.4,35.94,0.18,62.78,9.14,82.14,107.82,78.71,99.17,54.2,46.68,54.2,55.98
91.84,110.4,35.92,0.18,63.86,64.34,67.12,1.87,78.46,97.86,62.25,54.2,62.25,55.98
91.84,110.4,30.64,0.18,59.83,64.11,66.67,1.77,78.75,97.24,84.95,54.2,104.58,55.98
91.83,110.4,35.9,0.18,65.04,77.24,66.66,1.39,78.86,101.76,62.25,54.2,62.25,55.98
91.83,110.41,35.9,0.18,66.84,79.94,66.67,1.39,80.62,103.38,57.59,54.2,62.25,55.98
91.83,110.4,35.98,0.18,67.17,82.61,74.59,1.39,80.99,104.6,61.53,54.2,62.25,55.98
91.83,110.41,36.01,0.18,66.31,83.37,74.75,1.72,80.26,104.39,62.25,54.2,62.25,55.98
91.84,110.42,35.99,0.18,68.41,83.32,1.37,0,73.47,95.31,55.98,54.2,62.25,55.98
91.84,110.42,0,0,67.91,82.84,0,0,44.14,43.96,65.64,62.03,70.3,55.98
91.84,110.43,0,0,54.28,67.68,0,0,34.18,42.95,54.2,67.29,54.2,54.2
81.04,93.69,0.04,0.01,53.01,59.23,0,0,33.66,45.1,46.68,62.03,46.68,54.2
75.55,88.89,0,0,54.59,64.38,0,0,14.6,18.61,46.68,62.03,46.68,54.2
75.53,90.35,0,0,55.24,72.19,0,0,19.36,45.05,46.68,62.03,46.68,54.2
75.05,88.06,0,0,55.04,68.2,0,0,34.27,45.28,46.68,115.33,46.68,54.2
75.06,88.05,0,0,54.58,64.47,0,0,42.01,56.32,46.68,62.03,44.02,54.2
75.59,90.27,0,0,54,61.71,1.7,1.39,69.75,88.34,46.68,57.76,27.99,54.2
75.52,90.31,0,0.02,63.16,78.81,1.84,1.45,75.49,98.71,46.68,54.2,9.19,54.2
79.63,93.61,0.18,0.11,78.45,108.76,1.84,1.45,84.05,106.34,46.68,46.68,9.19,54.2
91.83,110.43,0.22,0.18,81.26,107.23,1.84,1.45,83.65,104.98,46.68,46.68,46.68,55.98
91.84,110.42,0.19,0.16,80.22,103.06,1.75,1.39,82.25,103.37,46.68,18.39,46.68,55.98
91.84,110.43,0.18,0.14,79.53,100.01,1.75,1.39,79.66,102.06,9.19,0,46.68,55.98
91.84,110.42,0.18,0.11,74.45,98.02,1.37,1.39,78.43,100.98,46.68,0,46.68,55.98
91.84,110.42,0.18,0.11,70.96,96.07,1.36,1.16,77.59,99.9,46.68,19.38,46.68,55.98
86.09,1.67,0.19,0.2,80.75,75.03,1.36,1.02,75.71,98.57,46.68,46.68,46.68,55.98
86.08,1.67,0.19,0.2,80.06,74.24,1.36,1.02,76.33,98,54.2,46.68,54.2,55.98
86.08,1.67,0.03,0.2,81.85,104.22,1.36,1.02,78.36,102.34,62.25,62.03,62.25,216.56
86.08,1.67,0.02,0.16,82.04,105.55,1.36,1.02,80.09,104.29,118.63,62.03,111.86,58.02
86.08,1.67,0.02,0.19,83.19,107.25,1.36,1.02,80.83,104.68,62.25,62.03,62.25,55.98
86.08,1.67,0.04,0.18,85.48,109.92,1.36,1.36,82.7,106.04,62.25,62.03,62.25,55.98
86.08,1.67,0.11,0.19,85.79,109.92,1.41,1.39,83.02,106.23,62.25,54.2,62.25,55.98
86.08,1.67,0.11,0.19,85.81,110.34,1.77,1.39,83.03,106.28,62.25,62.03,66.14,55.98
86.08,1.67,0.11,0.19,85.81,110.4,1.37,1.39,81.71,105.5,62.25,54.2,62.25,55.98
86.09,1.67,0.08,0,85.82,110.54,1.36,1.37,77.23,99.94,57.76,54.2,62.25,55.98
86.09,1.67,0,0,85.79,110.54,1.36,1.11,73.04,94.24,54.2,62.03,46.68,54.2
84.12,1.67,0,0,85.04,110.48,1.36,1.07,72.11,93.85,46.68,77.68,46.68,32.64
83.07,1.39,0,0,84.42,110.2,1.36,1.14,71.92,93.61,46.68,72.22,46.68,9.19
75.21,1.35,0,0,80.16,100.6,1.36,1.11,71.52,92.58,46.68,62.03,46.68,9.19
74.44,1.32,0,0,80.01,98.17,1.36,1.37,71.49,92.99,46.68,62.03,9.19,9.19
76.46,1.36,0,0,74.89,95.18,1.36,1.39,72.7,94.67,46.68,54.2,9.19,9.19
83.25,1.43,0,0,76.83,95.54,89.02,111.34,81.11,106.69,46.68,54.2,0,54.2
81.47,1.38,0,0,84.48,108.81,96.87,118.11,84.41,109.82,46.68,46.68,34.42,54.2
81.48,1.4,0,0,85.79,110.54,96.87,117.04,84.37,109.68,46.68,46.68,46.68,54.2
86.08,1.67,32.49,0.05,85.79,110.55,96.88,117.04,84.37,109.67,46.68,46.68,46.68,55.98
86.09,1.67,32.48,0.04,85.79,110.53,96.88,117.04,84.35,109.64,46.68,46.68,54.2,62.69
86.09,1.67,32.47,0.04,85.8,110.53,96.87,117.03,84.3,109.55,46.68,46.68,54.2,62.69
86.09,1.67,27.67,0.03,85.79,110.51,96.87,117.03,84.04,109.45,46.68,46.68,54.2,62.69
86.09,1.67,28.65,0.03,84.52,109.8,95.35,117.02,82.17,108.49,46.68,46.68,54.2,161.32
96.48,2,27.06,0,80.81,109.04,86.57,107.33,74.93,98.89,46.68,46.68,54.2,71.85
89.36,2,26.75,0,79.85,104.45,82.2,99.26,73.84,97.84,54.2,46.68,55.98,81
89.36,2,25.12,0.03,75.76,99.02,81.3,97.89,72.77,96.63,62.25,54.2,62.25,121.4
89.36,1.69,29.43,0.03,73.03,78.81,81.31,97.87,72.65,95.94,62.25,62.03,72.01,62.69
87.01,1.58,29.68,0.03,62.52,66.18,81.29,97.94,73.04,96.23,70.39,80.41,72.01,62.69
87,1.57,29.12,0.04,61.44,64.16,81.75,100.6,73.35,96.9,62.25,54.2,72.01,58.02
87,1.58,29.52,0.04,55.02,62.24,85.3,107.33,75,98.11,62.25,54.2,83.43,55.98
86.66,1.57,29.86,0.09,58.31,63.01,86.57,107.33,77.14,99.96,62.25,54.2,62.25,55.98
86.66,1.58,29.88,0.15,48.69,62.81,86.57,108.07,77.18,100.03,62.25,54.2,62.25,55.98
87.01,1.58,28.6,0,49.3,59.84,95.78,114.53,75.82,99.71,62.25,54.2,65.28,55.98
87.01,1.58,26.42,0.03,38.71,6.62,81.76,103.13,75.04,97.01,54.2,54.2,46.68,54.2
76.31,1.38,26.68,0.03,42.94,6.46,74.23,91.17,73.36,95.17,46.68,54.2,46.68,47.02
68.5,0,27.37,0,37.81,6.6,73.38,91.17,70.33,93.33,46.68,54.2,46.68,2.01
0,0,25.23,0,41.28,6.44,73.38,91.13,69.94,92.36,46.68,54.2,46.68,9.19
0,0,0,0,39.51,6.7,73.35,91.12,70.49,92.43,46.68,46.68,30.15,0
0,0,26.79,0,39.97,6.59,72.6,91.12,69.21,92.74,46.68,46.68,30.15,18.39
0,0,27.65,0,40.8,7.92,78.74,96.28,74.29,97.7,46.68,46.68,9.19,47.02
0,0,7.31,0,45.42,7.6,86.59,107.35,76.89,99.37,46.68,46.68,13.38,54.2
0,0,33.02,0.1,47.89,8,86.59,107.36,77.06,99.61,46.68,40.65,46.68,54.2
73.69,0,49.98,0.2,47.05,8.22,86.59,107.35,77.04,99.65,46.68,0,46.68,55.98
89.68,2,33.02,0.15,44.43,8.39,86.59,107.35,76.82,99.22,46.68,0,46.68,55.98
89.68,2,33.02,0.11,49.19,8.3,86.58,107.35,76.61,98.8,46.68,0,46.68,55.98
89.68,2,32.99,0.06,47.1,0.16,86.58,103.29,75.64,97.52,46.68,0,46.68,55.98
89.68,2,32.97,0.04,41.62,0.01,81.78,98.46,74,93.78,46.68,0,54.2,110.45
90.04,104.15,29.84,0.1,44.36,0,74.37,95.46,71.62,55.21,54.2,0,54.2,101.12
90.05,104.15,29.83,0.1,45.53,0,72.78,93.26,70.96,55.34,54.2,18.39,54.2,62.69
89.29,104.15,25.57,0.1,58.18,0,71.95,92.55,70.3,54.37,54.2,40.65,62.25,62.69
89.26,104.14,25.72,0.1,58.31,0,71.11,90.48,69.62,54.31,55,46.68,65.94,55.98
89.26,104.15,25.82,0.1,58.34,0,70.87,90.48,70.17,54.61,54.47,46.68,65.94,55.98
87.97,104.15,25.68,0.1,58.3,0,70.09,89.41,70.48,54.93,54.47,46.68,62.42,55.98
87.98,104.14,29.81,0.1,58.31,0,70.22,89.05,72.9,56.36,54.47,46.68,62.42,54.2
87.97,93.06,29.82,0.1,58.53,0,70.28,75.6,74.99,59.12,54.47,46.68,65.94,54.2
87.97,104.15,29.83,0.1,59.33,0,1.73,1.07,65.57,56.07,62.25,46.68,65.94,54.2
88.24,104.16,25.99,0.01,58.67,0,0,0,62.84,6.78,62.25,46.68,86.88,54.2
89.27,104.17,0.08,0,61.02,0,0,0,60.06,49.1,46.68,46.68,46.68,47.02
84.17,104.17,0.07,0,61.13,0,0,0,64.63,54.75,46.68,46.68,46.68,9.19
78.91,88.47,0.08,0,61.45,0.16,0,0,63.89,54.18,46.68,46.68,46.68,9.19
74.71,83.22,0.08,0,61.65,0.16,0,0,63.77,52.3,46.68,46.68,46.68,9.19
74.69,16.73,0.08,0,61.74,0.16,0,0,59.69,49.48,46.68,46.68,9.19,9.19
74.73,16.73,0.09,0,61.32,0.16,0,0,60.23,14.52,46.68,46.68,9.19,47.02
74.26,36.83,0.07,0,62.02,0.15,1.36,0,63.72,52.25,12.4,46.68,9.19,47.02
74.75,35.36,0.08,0,65.07,0.16,1.78,1.37,75.2,58.75,46.68,46.68,9.19,54.2
